Año,Entidad,Municipio,Tipo de delito,Subtipo de delito,Mes,Casos
2021,Guanajuato,Victoria,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Victoria,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Victoria,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Victoria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Victoria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Victoria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Victoria,Homicidio,Homicidio culposo,Abril,1.0
2021,Guanajuato,Victoria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Abril,3.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Abril,1.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Xichú,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Abril,12.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Abril,2.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Abril,0.0
2021,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Abril,2.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Abril,2.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Abril,2.0
2022,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Abril,3.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Abril,2.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Abril,3.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Abril,2.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Celaya,Homicidio,Homicidio doloso,Abril,35.0
2022,Guanajuato,Celaya,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Celaya,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Celaya,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Celaya,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Celaya,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Celaya,Homicidio,Homicidio culposo,Abril,6.0
2022,Guanajuato,Celaya,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Celaya,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Abril,3.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Abril,3.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Abril,17.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Abril,5.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Abril,8.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Abril,2.0
2022,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Abril,6.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,León,Homicidio,Homicidio doloso,Abril,37.0
2022,Guanajuato,León,Homicidio,Homicidio doloso,Abril,2.0
2022,Guanajuato,León,Homicidio,Homicidio doloso,Abril,9.0
2022,Guanajuato,León,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,León,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,León,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,León,Homicidio,Homicidio culposo,Abril,3.0
2022,Guanajuato,León,Homicidio,Homicidio culposo,Abril,3.0
2022,Guanajuato,León,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Abril,2.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Abril,3.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio doloso,Abril,2.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Pueblo Nuevo,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio doloso,Abril,4.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio culposo,Abril,3.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Purísima del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Romita,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Romita,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio doloso,Abril,13.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio culposo,Abril,4.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salamanca,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio doloso,Abril,5.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,Salvatierra,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Diego de la Unión,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio culposo,Abril,3.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Felipe,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio doloso,Abril,3.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Francisco del Rincón,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio doloso,Abril,4.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,San José Iturbide,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio doloso,Abril,3.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio doloso,Abril,1.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Abril,1.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Abril,0.0
2022,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio doloso,Abril,3.0
